File, Base complexity, Predicates with operators, Nested levels, Complex code structures, Third-Party calls, Inter_dependencies, Intra_dependencies, Log
src/sqlfluff/cli/commands.py,{'File', 'src/sqlfluff/cli/commands.py', 'Base complexity', 111, 'Predicates with operators', 46, 'Nested levels', 32, 'Complex code structures', 114, 'Third-Party calls', 143, 'Inter_dependencies', 22, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/src_sqlfluff_cli_commands.py.log'}
pyvista/core/composite.py,{'File', 'pyvista/core/composite.py', 'Base complexity', 181, 'Predicates with operators', 64, 'Nested levels', 66, 'Complex code structures', 37, 'Third-Party calls', 18, 'Inter_dependencies', 14, 'Intra_dependencies', 38, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_composite.py.log'}
pyvista/core/filters/rectilinear_grid.py,{'File', 'pyvista/core/filters/rectilinear_grid.py', 'Base complexity', 15, 'Predicates with operators', 6, 'Nested levels', 6, 'Complex code structures', 3, 'Third-Party calls', 1, 'Inter_dependencies', 4, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_rectilinear_grid.py.log'}
pyvista/core/filters/data_set.py,{'File', 'pyvista/core/filters/data_set.py', 'Base complexity', 267, 'Predicates with operators', 172, 'Nested levels', 51, 'Complex code structures', 37, 'Third-Party calls', 25, 'Inter_dependencies', 242, 'Intra_dependencies', 20, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_filters_data_set.py.log'}
pyvista/plotting/widgets.py,{'File', 'pyvista/plotting/widgets.py', 'Base complexity', 108, 'Predicates with operators', 52, 'Nested levels', 19, 'Complex code structures', 36, 'Third-Party calls', 5, 'Inter_dependencies', 96, 'Intra_dependencies', 31, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_widgets.py.log'}
pyvista/core/composite.py,{'File', 'pyvista/core/composite.py', 'Base complexity', 180, 'Predicates with operators', 64, 'Nested levels', 66, 'Complex code structures', 36, 'Third-Party calls', 18, 'Inter_dependencies', 14, 'Intra_dependencies', 37, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_composite.py.log'}
pyvista/plotting/actor.py,{'File', 'pyvista/plotting/actor.py', 'Base complexity', 34, 'Predicates with operators', 7, 'Nested levels', 0, 'Complex code structures', 38, 'Third-Party calls', 0, 'Inter_dependencies', 4, 'Intra_dependencies', 3, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_actor.py.log'}
pyvista/plotting/plotting.py,{'File', 'pyvista/plotting/plotting.py', 'Base complexity', 499, 'Predicates with operators', 275, 'Nested levels', 172, 'Complex code structures', 294, 'Third-Party calls', 161, 'Inter_dependencies', 136, 'Intra_dependencies', 230, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_plotting.py.log'}
pyvista/plotting/renderer.py,{'File', 'pyvista/plotting/renderer.py', 'Base complexity', 320, 'Predicates with operators', 120, 'Nested levels', 53, 'Complex code structures', 115, 'Third-Party calls', 41, 'Inter_dependencies', 62, 'Intra_dependencies', 90, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_renderer.py.log'}
pyvista/utilities/geometric_objects.py,{'File', 'pyvista/utilities/geometric_objects.py', 'Base complexity', 39, 'Predicates with operators', 33, 'Nested levels', 2, 'Complex code structures', 45, 'Third-Party calls', 75, 'Inter_dependencies', 73, 'Intra_dependencies', 9, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities_geometric_objects.py.log'}
pyvista/_vtk.py,{'File', 'pyvista/_vtk.py', 'Base complexity', 47, 'Predicates with operators', 0, 'Nested levels', 1, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 36, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista__vtk.py.log'}
pyvista/plotting/mapper.py,{'File', 'pyvista/plotting/mapper.py', 'Base complexity', 128, 'Predicates with operators', 51, 'Nested levels', 36, 'Complex code structures', 86, 'Third-Party calls', 19, 'Inter_dependencies', 15, 'Intra_dependencies', 5, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_mapper.py.log'}
pyvista/plotting/prop3d.py,{'File', 'pyvista/plotting/prop3d.py', 'Base complexity', 17, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 16, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_prop3d.py.log'}
pyvista/plotting/volume.py,{'File', 'pyvista/plotting/volume.py', 'Base complexity', 10, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 8, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_volume.py.log'}
pyvista/plotting/volume_property.py,{'File', 'pyvista/plotting/volume_property.py', 'Base complexity', 37, 'Predicates with operators', 12, 'Nested levels', 5, 'Complex code structures', 35, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_volume_property.py.log'}
examples/01-filter/decimate.py,{'File', 'examples/01-filter/decimate.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 1, 'Third-Party calls', 0, 'Inter_dependencies', 2, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/examples_01-filter_decimate.py.log'}
examples/01-filter/streamlines.py,{'File', 'examples/01-filter/streamlines.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 4, 'Third-Party calls', 0, 'Inter_dependencies', 7, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/examples_01-filter_streamlines.py.log'}
pyvista/core/filters.py,
pyvista/core/objects.py,{'File', 'pyvista/core/objects.py', 'Base complexity', 85, 'Predicates with operators', 31, 'Nested levels', 15, 'Complex code structures', 24, 'Third-Party calls', 10, 'Inter_dependencies', 14, 'Intra_dependencies', 26, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_core_objects.py.log'}
pyvista/plotting/helpers.py,{'File', 'pyvista/plotting/helpers.py', 'Base complexity', 33, 'Predicates with operators', 11, 'Nested levels', 20, 'Complex code structures', 5, 'Third-Party calls', 0, 'Inter_dependencies', 4, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_helpers.py.log'}
pyvista/plotting/plotting.py,
pyvista/plotting/qt_plotting.py,{'File', 'pyvista/plotting/qt_plotting.py', 'Base complexity', 112, 'Predicates with operators', 23, 'Nested levels', 6, 'Complex code structures', 42, 'Third-Party calls', 13, 'Inter_dependencies', 38, 'Intra_dependencies', 27, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_qt_plotting.py.log'}
pyvista/plotting/widgets.py,{'File', 'pyvista/plotting/widgets.py', 'Base complexity', 98, 'Predicates with operators', 55, 'Nested levels', 18, 'Complex code structures', 30, 'Third-Party calls', 1, 'Inter_dependencies', 57, 'Intra_dependencies', 19, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_plotting_widgets.py.log'}
pyvista/utilities/__init__.py,{'File', 'pyvista/utilities/__init__.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities___init__.py.log'}
pyvista/utilities/errors.py,{'File', 'pyvista/utilities/errors.py', 'Base complexity', 23, 'Predicates with operators', 4, 'Nested levels', 0, 'Complex code structures', 4, 'Third-Party calls', 6, 'Inter_dependencies', 5, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities_errors.py.log'}
pyvista/utilities/geometric_objects.py,{'File', 'pyvista/utilities/geometric_objects.py', 'Base complexity', 19, 'Predicates with operators', 10, 'Nested levels', 1, 'Complex code structures', 18, 'Third-Party calls', 34, 'Inter_dependencies', 26, 'Intra_dependencies', 5, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities_geometric_objects.py.log'}
pyvista/utilities/helpers.py,
pyvista/utilities/parametric_objects.py,{'File', 'pyvista/utilities/parametric_objects.py', 'Base complexity', 41, 'Predicates with operators', 39, 'Nested levels', 0, 'Complex code structures', 42, 'Third-Party calls', 0, 'Inter_dependencies', 46, 'Intra_dependencies', 23, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pyvista_utilities_parametric_objects.py.log'}
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 213, 'Predicates with operators', 87, 'Nested levels', 55, 'Complex code structures', 38, 'Third-Party calls', 11, 'Inter_dependencies', 51, 'Intra_dependencies', 60, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/filewriter.py,{'File', 'pydicom/filewriter.py', 'Base complexity', 118, 'Predicates with operators', 56, 'Nested levels', 33, 'Complex code structures', 18, 'Third-Party calls', 3, 'Inter_dependencies', 16, 'Intra_dependencies', 30, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filewriter.py.log'}
pydicom/sequence.py,{'File', 'pydicom/sequence.py', 'Base complexity', 18, 'Predicates with operators', 3, 'Nested levels', 1, 'Complex code structures', 5, 'Third-Party calls', 1, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_sequence.py.log'}
pydicom/valuerep.py,{'File', 'pydicom/valuerep.py', 'Base complexity', 164, 'Predicates with operators', 48, 'Nested levels', 33, 'Complex code structures', 36, 'Third-Party calls', 3, 'Inter_dependencies', 7, 'Intra_dependencies', 29, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_valuerep.py.log'}
pydicom/values.py,{'File', 'pydicom/values.py', 'Base complexity', 65, 'Predicates with operators', 31, 'Nested levels', 8, 'Complex code structures', 9, 'Third-Party calls', 4, 'Inter_dependencies', 26, 'Intra_dependencies', 13, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_values.py.log'}
pydicom/pixel_data_handlers/util.py,{'File', 'pydicom/pixel_data_handlers/util.py', 'Base complexity', 67, 'Predicates with operators', 57, 'Nested levels', 31, 'Complex code structures', 35, 'Third-Party calls', 27, 'Inter_dependencies', 3, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_util.py.log'}
pydicom/filereader.py,{'File', 'pydicom/filereader.py', 'Base complexity', 102, 'Predicates with operators', 60, 'Nested levels', 73, 'Complex code structures', 1, 'Third-Party calls', 14, 'Inter_dependencies', 57, 'Intra_dependencies', 19, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filereader.py.log'}
pydicom/dataelem.py,{'File', 'pydicom/dataelem.py', 'Base complexity', 104, 'Predicates with operators', 47, 'Nested levels', 33, 'Complex code structures', 32, 'Third-Party calls', 4, 'Inter_dependencies', 22, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataelem.py.log'}
pydicom/multival.py,{'File', 'pydicom/multival.py', 'Base complexity', 30, 'Predicates with operators', 2, 'Nested levels', 0, 'Complex code structures', 2, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 6, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_multival.py.log'}
pydicom/jsonrep.py,{'File', 'pydicom/jsonrep.py', 'Base complexity', 37, 'Predicates with operators', 24, 'Nested levels', 16, 'Complex code structures', 8, 'Third-Party calls', 4, 'Inter_dependencies', 7, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_jsonrep.py.log'}
pydicom/config.py,{'File', 'pydicom/config.py', 'Base complexity', 6, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 2, 'Third-Party calls', 4, 'Inter_dependencies', 0, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_config.py.log'}
pydicom/charset.py,
pydicom/encaps.py,{'File', 'pydicom/encaps.py', 'Base complexity', 52, 'Predicates with operators', 29, 'Nested levels', 37, 'Complex code structures', 10, 'Third-Party calls', 5, 'Inter_dependencies', 5, 'Intra_dependencies', 14, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_encaps.py.log'}
pydicom/encaps.py,{'File', 'pydicom/encaps.py', 'Base complexity', 53, 'Predicates with operators', 29, 'Nested levels', 37, 'Complex code structures', 10, 'Third-Party calls', 5, 'Inter_dependencies', 5, 'Intra_dependencies', 12, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_encaps.py.log'}
pydicom/dataelem.py,{'File', 'pydicom/dataelem.py', 'Base complexity', 78, 'Predicates with operators', 48, 'Nested levels', 32, 'Complex code structures', 39, 'Third-Party calls', 6, 'Inter_dependencies', 21, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataelem.py.log'}
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 218, 'Predicates with operators', 96, 'Nested levels', 54, 'Complex code structures', 60, 'Third-Party calls', 18, 'Inter_dependencies', 60, 'Intra_dependencies', 55, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/jsonrep.py,{'File', 'pydicom/jsonrep.py', 'Base complexity', 38, 'Predicates with operators', 25, 'Nested levels', 15, 'Complex code structures', 10, 'Third-Party calls', 5, 'Inter_dependencies', 6, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_jsonrep.py.log'}
pydicom/filewriter.py,{'File', 'pydicom/filewriter.py', 'Base complexity', 131, 'Predicates with operators', 62, 'Nested levels', 38, 'Complex code structures', 16, 'Third-Party calls', 4, 'Inter_dependencies', 17, 'Intra_dependencies', 32, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filewriter.py.log'}
pydicom/valuerep.py,{'File', 'pydicom/valuerep.py', 'Base complexity', 134, 'Predicates with operators', 45, 'Nested levels', 14, 'Complex code structures', 28, 'Third-Party calls', 16, 'Inter_dependencies', 3, 'Intra_dependencies', 20, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_valuerep.py.log'}
pydicom/charset.py,
pydicom/pixel_data_handlers/__init__.py,{'File', 'pydicom/pixel_data_handlers/__init__.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers___init__.py.log'}
pydicom/pixel_data_handlers/util.py,{'File', 'pydicom/pixel_data_handlers/util.py', 'Base complexity', 85, 'Predicates with operators', 67, 'Nested levels', 24, 'Complex code structures', 37, 'Third-Party calls', 34, 'Inter_dependencies', 3, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_util.py.log'}
pydicom/pixel_data_handlers/numpy_handler.py,{'File', 'pydicom/pixel_data_handlers/numpy_handler.py', 'Base complexity', 15, 'Predicates with operators', 10, 'Nested levels', 0, 'Complex code structures', 3, 'Third-Party calls', 13, 'Inter_dependencies', 3, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_numpy_handler.py.log'}
pydicom/filewriter.py,{'File', 'pydicom/filewriter.py', 'Base complexity', 116, 'Predicates with operators', 53, 'Nested levels', 31, 'Complex code structures', 18, 'Third-Party calls', 2, 'Inter_dependencies', 16, 'Intra_dependencies', 30, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filewriter.py.log'}
pydicom/charset.py,{'File', 'pydicom/charset.py', 'Base complexity', 80, 'Predicates with operators', 24, 'Nested levels', 28, 'Complex code structures', 8, 'Third-Party calls', 12, 'Inter_dependencies', 2, 'Intra_dependencies', 11, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_charset.py.log'}
pydicom/uid.py,{'File', 'pydicom/uid.py', 'Base complexity', 49, 'Predicates with operators', 15, 'Nested levels', 4, 'Complex code structures', 32, 'Third-Party calls', 7, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_uid.py.log'}
pydicom/filereader.py,{'File', 'pydicom/filereader.py', 'Base complexity', 98, 'Predicates with operators', 58, 'Nested levels', 77, 'Complex code structures', 1, 'Third-Party calls', 13, 'Inter_dependencies', 57, 'Intra_dependencies', 19, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filereader.py.log'}
pydicom/values.py,{'File', 'pydicom/values.py', 'Base complexity', 64, 'Predicates with operators', 30, 'Nested levels', 8, 'Complex code structures', 9, 'Third-Party calls', 4, 'Inter_dependencies', 25, 'Intra_dependencies', 13, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_values.py.log'}
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 189, 'Predicates with operators', 71, 'Nested levels', 50, 'Complex code structures', 29, 'Third-Party calls', 8, 'Inter_dependencies', 46, 'Intra_dependencies', 53, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/sequence.py,{'File', 'pydicom/sequence.py', 'Base complexity', 18, 'Predicates with operators', 3, 'Nested levels', 1, 'Complex code structures', 5, 'Third-Party calls', 0, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_sequence.py.log'}
pydicom/dataelem.py,{'File', 'pydicom/dataelem.py', 'Base complexity', 104, 'Predicates with operators', 46, 'Nested levels', 28, 'Complex code structures', 32, 'Third-Party calls', 4, 'Inter_dependencies', 20, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataelem.py.log'}
pydicom/data/data_manager.py,{'File', 'pydicom/data/data_manager.py', 'Base complexity', 9, 'Predicates with operators', 4, 'Nested levels', 6, 'Complex code structures', 5, 'Third-Party calls', 11, 'Inter_dependencies', 1, 'Intra_dependencies', 3, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_data_data_manager.py.log'}
pydicom/dataset.py,{'File', 'pydicom/dataset.py', 'Base complexity', 195, 'Predicates with operators', 83, 'Nested levels', 53, 'Complex code structures', 38, 'Third-Party calls', 11, 'Inter_dependencies', 52, 'Intra_dependencies', 57, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataset.py.log'}
pydicom/dicomdir.py,{'File', 'pydicom/dicomdir.py', 'Base complexity', 15, 'Predicates with operators', 6, 'Nested levels', 5, 'Complex code structures', 4, 'Third-Party calls', 1, 'Inter_dependencies', 3, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dicomdir.py.log'}
pydicom/filereader.py,{'File', 'pydicom/filereader.py', 'Base complexity', 96, 'Predicates with operators', 54, 'Nested levels', 67, 'Complex code structures', 1, 'Third-Party calls', 14, 'Inter_dependencies', 56, 'Intra_dependencies', 19, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filereader.py.log'}
pydicom/fileutil.py,{'File', 'pydicom/fileutil.py', 'Base complexity', 34, 'Predicates with operators', 18, 'Nested levels', 17, 'Complex code structures', 1, 'Third-Party calls', 5, 'Inter_dependencies', 14, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_fileutil.py.log'}
pydicom/filewriter.py,{'File', 'pydicom/filewriter.py', 'Base complexity', 119, 'Predicates with operators', 57, 'Nested levels', 34, 'Complex code structures', 16, 'Third-Party calls', 3, 'Inter_dependencies', 16, 'Intra_dependencies', 30, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filewriter.py.log'}
pydicom/pixel_data_handlers/util.py,{'File', 'pydicom/pixel_data_handlers/util.py', 'Base complexity', 69, 'Predicates with operators', 60, 'Nested levels', 33, 'Complex code structures', 35, 'Third-Party calls', 29, 'Inter_dependencies', 3, 'Intra_dependencies', 2, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_util.py.log'}
pydicom/values.py,{'File', 'pydicom/values.py', 'Base complexity', 55, 'Predicates with operators', 20, 'Nested levels', 5, 'Complex code structures', 9, 'Third-Party calls', 4, 'Inter_dependencies', 25, 'Intra_dependencies', 14, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_values.py.log'}
pydicom/_version.py,{'File', 'pydicom/_version.py', 'Base complexity', 1, 'Predicates with operators', 0, 'Nested levels', 0, 'Complex code structures', 0, 'Third-Party calls', 2, 'Inter_dependencies', 0, 'Intra_dependencies', 0, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom__version.py.log'}
pydicom/filebase.py,{'File', 'pydicom/filebase.py', 'Base complexity', 35, 'Predicates with operators', 5, 'Nested levels', 2, 'Complex code structures', 10, 'Third-Party calls', 14, 'Inter_dependencies', 1, 'Intra_dependencies', 7, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_filebase.py.log'}
pydicom/jsonrep.py,{'File', 'pydicom/jsonrep.py', 'Base complexity', 24, 'Predicates with operators', 25, 'Nested levels', 15, 'Complex code structures', 13, 'Third-Party calls', 7, 'Inter_dependencies', 6, 'Intra_dependencies', 4, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_jsonrep.py.log'}
setup.py,{'File', 'setup.py', 'Base complexity', 7, 'Predicates with operators', 4, 'Nested levels', 1, 'Complex code structures', 14, 'Third-Party calls', 11, 'Inter_dependencies', 0, 'Intra_dependencies', 1, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/setup.py.log'}
pydicom/pixel_data_handlers/util.py,{'File', 'pydicom/pixel_data_handlers/util.py', 'Base complexity', 62, 'Predicates with operators', 68, 'Nested levels', 25, 'Complex code structures', 37, 'Third-Party calls', 76, 'Inter_dependencies', 3, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_util.py.log'}
pydicom/pixel_data_handlers/rle_handler.py,{'File', 'pydicom/pixel_data_handlers/rle_handler.py', 'Base complexity', 21, 'Predicates with operators', 15, 'Nested levels', 7, 'Complex code structures', 3, 'Third-Party calls', 9, 'Inter_dependencies', 4, 'Intra_dependencies', 5, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_pixel_data_handlers_rle_handler.py.log'}
pydicom/valuerep.py,
pydicom/dataelem.py,{'File', 'pydicom/dataelem.py', 'Base complexity', 80, 'Predicates with operators', 52, 'Nested levels', 31, 'Complex code structures', 39, 'Third-Party calls', 8, 'Inter_dependencies', 25, 'Intra_dependencies', 10, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataelem.py.log'}
pydicom/fileset.py,
pydicom/dataelem.py,{'File', 'pydicom/dataelem.py', 'Base complexity', 72, 'Predicates with operators', 51, 'Nested levels', 30, 'Complex code structures', 37, 'Third-Party calls', 6, 'Inter_dependencies', 26, 'Intra_dependencies', 8, 'Log', '/home/yang/Benchmark//existing_benchmarks//swe-bench/83bf11bd2079f07fefe7558583f0548ac48874e5/pydicom_dataelem.py.log'}
